t_lup,t_co,t_py,det_lup,det_co,det_py,absE_lup_to_py,relE_lup_to_py,absE_co_to_py,relE_co_to_py,setNum
0.0008080000000001419,0.00019199999999996997,0.000204000000000093,0.12254270639670183,0.12254270639670184,0.12254270639670185,2.7755575615628914e-17,2.2649716520685506e-16,1.3877787807814457e-17,1.1324858260342753e-16,2.0
0.0007559999999999789,0.00019100000000005224,0.000204000000000093,-0.07757636598817168,-0.07757636598817164,-0.07757636598817168,0.0,0.0,4.163336342344337e-17,5.366758663301056e-16,2.0
0.0007410000000001027,0.00019499999999994522,0.0002329999999999277,0.15594821071838322,0.15594821071838305,0.15594821071838308,1.3877787807814457e-16,8.898972129199653e-16,2.7755575615628914e-17,1.7797944258399306e-16,2.0
0.0007340000000000124,0.00019199999999996997,0.00020299999999995322,-0.0709642065773304,-0.07096420657733038,-0.0709642065773304,0.0,0.0,1.3877787807814457e-17,1.9556038849940068e-16,2.0
0.0007569999999998966,0.00020299999999995322,0.00020500000000001073,-0.057802087261011326,-0.05780208726101134,-0.05780208726101135,2.7755575615628914e-17,4.801829299052077e-16,1.3877787807814457e-17,2.4009146495260386e-16,2.0
0.0007390000000000452,0.00018999999999991246,0.00020200000000003548,-0.11709341985272952,-0.11709341985272949,-0.11709341985272952,0.0,0.0,2.7755575615628914e-17,2.370378766845959e-16,2.0
0.0007230000000000292,0.00018899999999999473,0.00020299999999995322,-0.052200557691527184,-0.052200557691527205,-0.05220055769152719,6.938893903907228e-18,1.3292758182607498e-16,1.3877787807814457e-17,2.6585516365214997e-16,2.0
0.0007669999999999622,0.0001909999999998302,0.000204000000000093,0.08606227215436095,0.08606227215436096,0.08606227215436096,1.3877787807814457e-17,1.6125286330952673e-16,0.0,0.0,2.0
0.0007250000000000867,0.0001849999999998797,0.000196000000000085,0.7006885360049795,0.7006885360049795,0.7006885360049795,0.0,0.0,0.0,0.0,2.0
0.0007230000000000292,0.0001909999999998302,0.00019300000000010975,-0.18093824826373933,-0.18093824826373936,-0.1809382482637394,5.551115123125783e-17,3.067961128392467e-16,2.7755575615628914e-17,1.5339805641962335e-16,2.0
0.0007430000000001602,0.00018199999999990446,0.00019700000000000273,0.024798703641243154,0.024798703641243175,0.02479870364124315,3.469446951953614e-18,1.3990436766958726e-16,2.42861286636753e-17,9.793305736871108e-16,2.0
0.0006939999999999724,0.000180000000000069,0.0001909999999998302,0.08243587286008895,0.08243587286008897,0.08243587286008898,2.7755575615628914e-17,3.366929305490095e-16,1.3877787807814457e-17,1.6834646527450475e-16,2.0
0.0006889999999999397,0.00018899999999999473,0.00019199999999996997,-0.10741432989102137,-0.10741432989102134,-0.10741432989102136,1.3877787807814457e-17,1.2919866298932695e-16,1.3877787807814457e-17,1.2919866298932695e-16,2.0
0.0006960000000000299,0.00018099999999998673,0.00019199999999996997,0.43114118568063203,0.4311411856806321,0.43114118568063203,0.0,0.0,5.551115123125783e-17,1.287539977040786e-16,2.0
0.0007349999999999302,0.000180000000000069,0.00019100000000005224,0.024977040093433475,0.024977040093433475,0.02497704009343348,3.469446951953614e-18,1.3890544832274742e-16,3.469446951953614e-18,1.3890544832274742e-16,2.0
0.0007679999999998799,0.0001820000000001265,0.00019499999999994522,0.15438340917192375,0.15438340917192375,0.15438340917192375,0.0,0.0,0.0,0.0,2.0
0.0007099999999999884,0.00017899999999992922,0.00018999999999991246,-0.18543942479349232,-0.18543942479349232,-0.1854394247934923,2.7755575615628914e-17,1.4967462095257186e-16,2.7755575615628914e-17,1.4967462095257186e-16,2.0
0.000708000000000153,0.00017999999999984695,0.00019100000000005224,0.08065400589833534,0.08065400589833535,0.08065400589833535,1.3877787807814457e-17,1.720656978316422e-16,0.0,0.0,2.0
0.0006919999999999149,0.000180000000000069,0.00019499999999994522,-0.10374570543695613,-0.10374570543695616,-0.10374570543695615,1.3877787807814457e-17,1.337673472782704e-16,1.3877787807814457e-17,1.337673472782704e-16,2.0
0.0006919999999999149,0.00017800000000001148,0.00019100000000005224,0.20226238815599706,0.20226238815599695,0.20226238815599698,8.326672684688674e-17,4.116767709806057e-16,2.7755575615628914e-17,1.3722559032686855e-16,2.0
0.0007680000000001019,0.00018099999999998673,0.00019999999999997797,-0.25095540806527783,-0.2509554080652779,-0.2509554080652779,5.551115123125783e-17,2.2119926268661405e-16,0.0,0.0,2.0
0.0009010000000000407,0.00020200000000003548,0.00021000000000004349,0.6591772921339308,0.6591772921339308,0.6591772921339308,0.0,0.0,0.0,0.0,2.0
0.0007850000000000357,0.0002220000000001665,0.00020599999999992846,-0.586205348875638,-0.586205348875638,-0.586205348875638,0.0,0.0,0.0,0.0,3.0
0.0007619999999999294,0.000220000000000109,0.0002069999999998462,0.031449111822658665,0.03144911182265872,0.03144911182265867,6.938893903907228e-18,2.2063878760823528e-16,4.85722573273506e-17,1.544471513257647e-15,3.0
0.0007360000000000699,0.00021199999999987895,0.0001980000000001425,0.12966534006753222,0.12966534006753228,0.12966534006753228,5.551115123125783e-17,4.2811094470076987e-16,0.0,0.0,3.0
0.0007530000000000037,0.00021899999999996922,0.00020200000000003548,-0.07468370023904503,-0.07468370023904491,-0.07468370023904501,1.3877787807814457e-17,1.8582083859523447e-16,9.71445146547012e-17,1.3007458701666412e-15,3.0
0.0007470000000000532,0.00022100000000002673,0.00019199999999996997,0.06412147429167649,0.06412147429167649,0.06412147429167651,2.7755575615628914e-17,4.3285928656870905e-16,2.7755575615628914e-17,4.3285928656870905e-16,3.0
0.0007059999999998734,0.00020500000000001073,0.00019199999999996997,-0.20306200812357744,-0.2030620081235775,-0.2030620081235775,5.551115123125783e-17,2.7337044356163063e-16,0.0,0.0,3.0
0.0007230000000000292,0.00020599999999992846,0.00019100000000005224,-0.33167796603549987,-0.3316779660355,-0.3316779660354999,5.551115123125783e-17,1.6736460336746153e-16,5.551115123125783e-17,1.6736460336746153e-16,3.0
0.0007310000000000372,0.0002089999999999037,0.00019100000000005224,0.016068264418018337,0.016068264418018306,0.016068264418018324,1.3877787807814457e-17,8.636768381937036e-16,1.734723475976807e-17,1.0795960477421296e-15,3.0
0.0007119999999998239,0.0002060000000001505,0.0002409999999999357,0.059924557075917574,0.059924557075917546,0.05992455707591755,2.0816681711721685e-17,3.4738148644718946e-16,6.938893903907228e-18,1.1579382881572982e-16,3.0
0.0007159999999999389,0.00020599999999992846,0.00019400000000002748,-0.014544345339207,-0.014544345339207017,-0.01454434533920703,3.122502256758253e-17,2.146884018451458e-15,1.3877787807814457e-17,9.541706748673147e-16,3.0
0.0007190000000001362,0.00020599999999992846,0.00019199999999996997,-0.06003308720060012,-0.06003308720060013,-0.06003308720060014,2.0816681711721685e-17,3.4675347683124956e-16,6.938893903907228e-18,1.155844922770832e-16,3.0
0.0007099999999999884,0.00020599999999992846,0.00019300000000010975,-0.021225502654256913,-0.021225502654256906,-0.021225502654256927,1.3877787807814457e-17,6.538261088027127e-16,2.0816681711721685e-17,9.80739163204069e-16,3.0
0.0007129999999999637,0.0002069999999998462,0.00019300000000010975,-0.19854203761171518,-0.19854203761171518,-0.1985420376117152,2.7755575615628914e-17,1.397969717119049e-16,2.7755575615628914e-17,1.397969717119049e-16,3.0
0.0007120000000000459,0.00020599999999992846,0.00019100000000005224,-0.21625756151381342,-0.21625756151381345,-0.2162575615138134,2.7755575615628914e-17,1.283449948355033e-16,5.551115123125783e-17,2.566899896710066e-16,3.0
0.0007139999999998814,0.0002060000000001505,0.0001929999999998877,0.057383379282462024,0.05738337928246202,0.05738337928246203,6.938893903907228e-18,1.2092166740044097e-16,1.3877787807814457e-17,2.4184333480088194e-16,3.0
0.0006930000000000547,0.000220000000000109,0.0001929999999998877,0.024884269690420752,0.02488426969042077,0.02488426969042075,3.469446951953614e-18,1.3942329813637991e-16,2.0816681711721685e-17,8.365397888182795e-16,3.0
0.0007040000000000379,0.00020500000000001073,0.00019100000000005224,0.10799390245785681,0.10799390245785684,0.10799390245785685,4.163336342344337e-17,3.8551587150663643e-16,1.3877787807814457e-17,1.2850529050221215e-16,3.0
0.0007420000000000204,0.00020799999999998597,0.00019199999999996997,-0.11117003709217807,-0.11117003709217806,-0.11117003709217807,0.0,0.0,1.3877787807814457e-17,1.2483388663716565e-16,3.0
0.0007099999999999884,0.00020799999999998597,0.00019499999999994522,0.12299417904984511,0.122994179049845,0.12299417904984511,0.0,0.0,1.1102230246251565e-16,9.026630635708566e-16,3.0
0.0007250000000000867,0.00020700000000006824,0.00019499999999994522,0.03261337318790412,0.03261337318790404,0.03261337318790404,7.632783294297951e-17,2.340384495133693e-15,0.0,0.0,3.0
0.0007260000000000044,0.00020599999999992846,0.00019199999999996997,-0.0033968844090727186,-0.0033968844090728027,-0.003396884409072751,3.252606517456513e-17,9.57526405305142e-15,5.160802341031001e-17,1.5192752297508256e-14,3.0
0.0007230000000000292,0.00020799999999998597,0.0001929999999998877,-0.10465402832688812,-0.10465402832688805,-0.10465402832688807,5.551115123125783e-17,5.304253655470204e-16,1.3877787807814457e-17,1.326063413867551e-16,3.0
0.0007150000000000212,0.00020900000000012575,0.0001929999999998877,0.011631152035351661,0.011631152035351443,0.011631152035351455,2.0643209364124004e-16,1.774820697157213e-14,1.214306433183765e-17,1.0440121747983604e-15,3.0
0.0007059999999998734,0.00020500000000001073,0.00019100000000005224,-0.19415345000637893,-0.1941534500063789,-0.1941534500063789,2.7755575615628914e-17,1.4295690143397918e-16,0.0,0.0,3.0
0.0007049999999999557,0.0002060000000001505,0.00019199999999996997,-0.10667645648215943,-0.10667645648215943,-0.10667645648215941,1.3877787807814457e-17,1.30092320887462e-16,1.3877787807814457e-17,1.30092320887462e-16,3.0
0.0007420000000000204,0.00020700000000006824,0.0001929999999998877,-0.1634026815361245,-0.1634026815361245,-0.16340268153612456,5.551115123125783e-17,3.3971995263116655e-16,5.551115123125783e-17,3.3971995263116655e-16,3.0
0.0007039999999998159,0.0002060000000001505,0.00018999999999991246,-0.09919024487907133,-0.09919024487907138,-0.09919024487907128,4.163336342344337e-17,4.197324391546878e-16,9.71445146547012e-17,9.793756913609382e-16,3.0
0.0007179999999999964,0.00020500000000001073,0.0001929999999998877,0.0023729074823575814,0.0023729074823575225,0.002372907482357541,4.0332320816460765e-17,1.6997005199878095e-14,1.8648277366750676e-17,7.858830361233958e-15,3.0
0.0007140000000001034,0.00021300000000001873,0.00019199999999996997,0.03523904820111947,0.03523904820111945,0.035239048201119484,1.3877787807814457e-17,3.9381846321756167e-16,3.469446951953614e-17,9.845461580439041e-16,3.0
0.0007019999999999804,0.00020599999999992846,0.00019100000000005224,0.0244621618608745,0.024462161860874493,0.024462161860874496,3.469446951953614e-18,1.4182912253159237e-16,3.469446951953614e-18,1.4182912253159237e-16,3.0
0.0007090000000000707,0.00020599999999992846,0.00019100000000005224,-0.04934548975480717,-0.04934548975480717,-0.049345489754807154,1.3877787807814457e-17,2.81237208846681e-16,1.3877787807814457e-17,2.81237208846681e-16,3.0
0.0007070000000000132,0.00020599999999992846,0.00019300000000010975,-0.016406840903807826,-0.01640684090380784,-0.016406840903807823,3.469446951953614e-18,2.114634360322467e-16,1.734723475976807e-17,1.0573171801612336e-15,3.0
0.0007120000000000459,0.0002069999999998462,0.00019300000000010975,-0.04033167157616204,-0.04033167157616205,-0.04033167157616205,6.938893903907228e-18,1.7204578022023882e-16,0.0,0.0,3.0
0.0007239999999999469,0.0002249999999999197,0.00020799999999998597,0.6302810513819916,0.6302810513819918,0.6302810513819918,1.1102230246251565e-16,1.761472952726114e-16,0.0,0.0,3.0
0.0007179999999999964,0.00020599999999992846,0.00019199999999996997,-0.19548345303478748,-0.1954834530347874,-0.1954834530347874,8.326672684688674e-17,4.259528136740502e-16,0.0,0.0,3.0
0.0007310000000000372,0.00020700000000006824,0.00020500000000001073,-0.07496237870620963,-0.07496237870620961,-0.07496237870620963,0.0,0.0,1.3877787807814457e-17,1.8513003519010353e-16,3.0
0.0007760000000001099,0.0002069999999998462,0.00019400000000002748,-0.1271696935672168,-0.12716969356721697,-0.12716969356721697,1.6653345369377348e-16,1.3095372727760042e-15,0.0,0.0,3.0
0.0007010000000000627,0.00020599999999992846,0.00019199999999996997,-0.1778092498741404,-0.17780924987414046,-0.17780924987414046,5.551115123125783e-17,3.121949576332533e-16,0.0,0.0,3.0
0.0007999999999999119,0.00021000000000004349,0.00019900000000006024,-0.06253120183935604,-0.06253120183935604,-0.06253120183935602,1.3877787807814457e-17,2.2193380903611585e-16,1.3877787807814457e-17,2.2193380903611585e-16,3.0
0.0013170000000000126,0.00021800000000005149,0.00022100000000002673,0.018148557383207906,0.018148557383207913,0.018148557383207926,2.0816681711721685e-17,1.1470157804929697e-15,1.3877787807814457e-17,7.646771869953131e-16,3.0
0.0007310000000000372,0.00020500000000001073,0.00019199999999996997,-0.015989046116321688,-0.015989046116321712,-0.015989046116321744,5.551115123125783e-17,3.47182382409865e-15,3.122502256758253e-17,1.952900901055491e-15,3.0
0.0007429999999999382,0.0002060000000001505,0.00019199999999996997,-0.07682480117028437,-0.0768248011702844,-0.0768248011702844,2.7755575615628914e-17,3.612840540141181e-16,0.0,0.0,3.0
0.0007150000000000212,0.00020599999999992846,0.00019199999999996997,-0.21994261015696923,-0.21994261015696917,-0.21994261015696923,0.0,0.0,5.551115123125783e-17,2.5238925368595236e-16,3.0
0.0007179999999999964,0.00020799999999998597,0.00019400000000002748,0.03285696867912085,0.03285696867912086,0.03285696867912084,6.938893903907228e-18,2.1118484701592663e-16,1.3877787807814457e-17,4.2236969403185325e-16,3.0
0.0006979999999998654,0.00022300000000008424,0.0001929999999998877,-0.28690454478793387,-0.28690454478793387,-0.2869045447879339,5.551115123125783e-17,1.9348299718392056e-16,5.551115123125783e-17,1.9348299718392056e-16,3.0
0.0007099999999999884,0.00020700000000006824,0.00019300000000010975,-0.1756416930000392,-0.1756416930000391,-0.17564169300003923,2.7755575615628914e-17,1.5802384468944235e-16,1.3877787807814457e-16,7.901192234472118e-16,3.0
0.0007060000000000954,0.00020599999999992846,0.00018999999999991246,-0.10916084370176463,-0.10916084370176443,-0.10916084370176442,2.0816681711721685e-16,1.9069733253981086e-15,1.3877787807814457e-17,1.2713155502654056e-16,3.0
0.0006889999999999397,0.000204000000000093,0.0001909999999998302,0.016374037711180057,0.016374037711180067,0.016374037711179987,6.938893903907228e-17,4.237741494371568e-15,7.979727989493313e-17,4.8734027185273026e-15,3.0
0.0006930000000000547,0.00020700000000006824,0.00019199999999996997,0.13127445736276552,0.13127445736276552,0.13127445736276552,0.0,0.0,0.0,0.0,3.0
0.0007200000000000539,0.00022400000000000198,0.00019999999999997797,0.3191766708077937,0.31917667080779366,0.3191766708077937,0.0,0.0,5.551115123125783e-17,1.739198265674195e-16,3.0
0.0007430000000001602,0.0002689999999998527,0.00019300000000010975,0.11395824226753537,0.11395824226753531,0.11395824226753536,1.3877787807814457e-17,1.2177958813399482e-16,4.163336342344337e-17,3.653387644019845e-16,4.0
0.0007159999999999389,0.00028199999999989345,0.00019900000000006024,0.07840513781960724,0.07840513781960731,0.07840513781960734,9.71445146547012e-17,1.2390070007683548e-15,2.7755575615628914e-17,3.5400200021952995e-16,4.0
0.0007280000000000619,0.00027399999999988545,0.000196000000000085,-0.34547074572962116,-0.34547074572962116,-0.3454707457296211,5.551115123125783e-17,1.60682639318766e-16,5.551115123125783e-17,1.60682639318766e-16,4.0
0.0007340000000000124,0.00026799999999993496,0.00019499999999994522,-0.09357703819311469,-0.09357703819311472,-0.0935770381931147,1.3877787807814457e-17,1.4830334530544663e-16,1.3877787807814457e-17,1.4830334530544663e-16,4.0
0.0007319999999999549,0.00027100000000013225,0.00019499999999994522,0.03984568200623501,0.039845682006235034,0.03984568200623502,6.938893903907228e-18,1.7414418713730226e-16,1.3877787807814457e-17,3.482883742746045e-16,4.0
0.0007330000000000947,0.00026999999999999247,0.00019499999999994522,0.06590623526922204,0.06590623526922207,0.06590623526922204,0.0,0.0,2.7755575615628914e-17,4.2113732490180123e-16,4.0
0.0007310000000000372,0.00026799999999993496,0.00019400000000002748,-0.09985204037658887,-0.09985204037658892,-0.09985204037658893,5.551115123125783e-17,5.559340702693627e-16,1.3877787807814457e-17,1.3898351756734067e-16,4.0
0.0007850000000000357,0.00026900000000007473,0.00019499999999994522,-0.17399188503009966,-0.17399188503009966,-0.1739918850300997,5.551115123125783e-17,3.190444842968089e-16,5.551115123125783e-17,3.190444842968089e-16,4.0
0.0007459999999999134,0.00027200000000005,0.00020500000000001073,0.005971814107208797,0.005971814107208803,0.005971814107208804,6.938893903907228e-18,1.161940706682585e-15,8.673617379884035e-19,1.4524258833532313e-16,4.0
0.0007689999999997976,0.000268000000000157,0.00019599999999986295,-0.1994339515590384,-0.19943395155903834,-0.1994339515590384,0.0,0.0,5.551115123125783e-17,2.7834353577868544e-16,4.0
0.0007489999999998886,0.0002670000000000172,0.00019400000000002748,-0.07618814117007681,-0.07618814117007683,-0.07618814117007683,1.3877787807814457e-17,1.821515474020386e-16,0.0,0.0,4.0
0.0007179999999999964,0.0002670000000000172,0.00019499999999994522,0.053725219369754815,0.05372521936975484,0.053725219369754815,0.0,0.0,2.7755575615628914e-17,5.16620982496243e-16,4.0
0.0007550000000000612,0.00043199999999998795,0.00031399999999992545,-0.021608738489301088,-0.021608738489301088,-0.021608738489301085,3.469446951953614e-18,1.605575889435381e-16,3.469446951953614e-18,1.605575889435381e-16,4.0
0.0014410000000000256,0.00028600000000000847,0.00021199999999987895,0.05419173450803664,0.05419173450803661,0.054191734508036625,1.3877787807814457e-17,2.560867987304666e-16,1.3877787807814457e-17,2.560867987304666e-16,4.0
0.0008050000000001667,0.0003229999999998512,0.00020799999999998597,0.030333935383788566,0.030333935383788563,0.03033393538378857,3.469446951953614e-18,1.1437510194631055e-16,6.938893903907228e-18,2.287502038926211e-16,4.0
0.0007589999999999542,0.00027700000000008274,0.00020199999999981344,0.10643535467190719,0.1064353546719072,0.10643535467190723,4.163336342344337e-17,3.9116103433657433e-16,2.7755575615628914e-17,2.6077402289104955e-16,4.0
0.0007269999999999222,0.00026799999999993496,0.00020700000000006824,-0.10751918921544548,-0.10751918921544545,-0.10751918921544547,1.3877787807814457e-17,1.2907266050905888e-16,1.3877787807814457e-17,1.2907266050905888e-16,4.0
0.0007389999999998231,0.0002830000000000332,0.000196000000000085,0.045360912414944346,0.045360912414944346,0.04536091241494431,3.469446951953614e-17,7.648538724742655e-16,3.469446951953614e-17,7.648538724742655e-16,4.0
0.0007280000000000619,0.00026799999999993496,0.000196000000000085,0.009920911281190216,0.009920911281190206,0.009920911281190247,3.122502256758253e-17,3.147394597387867e-15,4.163336342344337e-17,4.19652612985049e-15,4.0
0.0009939999999999394,0.000304000000000082,0.00021599999999999397,-0.19283603397973728,-0.1928360339797373,-0.19283603397973728,0.0,0.0,2.7755575615628914e-17,1.43933553510779e-16,4.0
0.0008189999999999031,0.0002889999999999837,0.00021800000000005149,0.3135141422457673,0.31351414224576746,0.3135141422457674,1.1102230246251565e-16,3.5412215113244866e-16,5.551115123125783e-17,1.7706107556622433e-16,4.0
0.0007829999999999782,0.0002750000000000252,0.00019999999999997797,0.0450664529982562,0.04506645299825619,0.04506645299825623,2.7755575615628914e-17,6.158810771440759e-16,3.469446951953614e-17,7.698513464300948e-16,4.0
0.0007759999999998879,0.00028500000000009074,0.00020700000000006824,0.010946886611511263,0.010946886611511268,0.010946886611511263,0.0,0.0,5.204170427930421e-18,4.754018756765001e-16,4.0
0.0007960000000000189,0.0002869999999999262,0.00020799999999998597,-0.03021864303058354,-0.030218643030583595,-0.030218643030583647,1.0755285551056204e-16,3.559155697418646e-15,5.204170427930421e-17,1.7221721116541835e-15,4.0
0.0007729999999999126,0.0002869999999999262,0.0002060000000001505,-0.022142931082702516,-0.022142931082702544,-0.02214293108270254,2.42861286636753e-17,1.0967892449724945e-15,3.469446951953614e-18,1.566841778532135e-16,4.0
0.0007649999999999046,0.00026999999999999247,0.00019499999999994522,0.03166137364482901,0.03166137364482901,0.031661373644829016,6.938893903907228e-18,2.19159597487663e-16,6.938893903907228e-18,2.19159597487663e-16,4.0
0.0007789999999998631,0.0002990000000000492,0.000204000000000093,-0.0012399596125403207,-0.001239959612540309,-0.0012399596125403202,4.336808689942018e-19,3.497540279604063e-16,1.1275702593849246e-17,9.093604726970564e-15,4.0
0.0013539999999998553,0.0004220000000001445,0.00022599999999983744,-0.05727389236638763,-0.057273892366387594,-0.057273892366387566,6.245004513516506e-17,1.090375432067111e-15,2.7755575615628914e-17,4.846113031409382e-16,4.0
0.0008479999999999599,0.0002869999999999262,0.00020700000000006824,-0.022362918857251734,-0.02236291885725175,-0.022362918857251727,6.938893903907228e-18,3.102856987587343e-16,2.42861286636753e-17,1.0859999456555701e-15,4.0
0.0008120000000000349,0.00028700000000014825,0.00020399999999987095,-0.006641240096259373,-0.006641240096259365,-0.006641240096259367,6.071532165918825e-18,9.14216633929343e-16,2.6020852139652106e-18,3.918071288268613e-16,4.0
0.0008030000000001092,0.00028399999999995096,0.00020599999999992846,-0.08449007917221188,-0.0844900791722118,-0.08449007917221184,4.163336342344337e-17,4.927603788674905e-16,4.163336342344337e-17,4.927603788674905e-16,4.0
0.0007700000000001594,0.00028199999999989345,0.00020500000000001073,0.307529118086643,0.30752911808664296,0.30752911808664296,5.551115123125783e-17,1.80506976304007e-16,0.0,0.0,4.0
0.0007690000000000197,0.00028399999999995096,0.00021099999999996122,-0.03712958455068898,-0.03712958455068898,-0.03712958455068901,2.7755575615628914e-17,7.475326199176085e-16,2.7755575615628914e-17,7.475326199176085e-16,4.0
0.0007910000000002082,0.00028799999999984394,0.00021700000000013375,-0.003518164386258118,-0.003518164386258125,-0.003518164386258117,1.3010426069826053e-18,3.698072244902634e-16,8.239936510889834e-18,2.3421124217716685e-15,4.0
0.0007319999999999549,0.00026799999999993496,0.000196000000000085,0.016584815550361537,0.016584815550361492,0.01658481555036149,4.85722573273506e-17,2.9287185727122484e-15,3.469446951953614e-18,2.091941837651606e-16,4.0
0.0007310000000000372,0.00026999999999999247,0.00019499999999994522,0.1386144619724553,0.13861446197245525,0.1386144619724553,0.0,0.0,5.551115123125783e-17,4.0047157014748355e-16,4.0
